mock_product_id,online_reference_id,model_risk_score_raw,model_risk_rank_score,night_purchase,source,item_id,category,item_review_count,unique_user_count,fit_signal_count,fit_issue_count,too_small_count,too_large_count,raw_fit_issue_rate,item_fit_issue_score,fit_signal_reliability_weight,length_signal_count,raw_length_issue_rate,item_length_issue_score,length_signal_reliability_weight,review_text_count_fit,raw_review_size_signal_rate,review_size_signal_rate,raw_review_quality_signal_rate,review_quality_signal_rate,review_signal_reliability_weight,quality_signal_count,raw_quality_issue_score,item_quality_issue_score,quality_signal_reliability_weight,has_fit_signal,has_length_signal,has_review_text,has_quality_signal,top_fit_issue,source_item_id,review_text_count_review,unique_review_users,rating_count,avg_rating,review_text_reliability_weight,rating_signal_reliability_weight,review_text_size_issue_score,review_text_quality_issue_score,review_text_color_issue_score,review_text_negative_language_score,rating_issue_score,top_review_text_issue,size_keyword_total,quality_keyword_total,color_keyword_total,raw_review_text_size_issue_rate,raw_review_text_quality_issue_rate,raw_review_text_color_issue_rate,raw_review_text_negative_language_score,raw_rating_issue_score,review_text_size_issue_score_upper_tail_flag,review_text_quality_issue_score_upper_tail_flag,review_text_color_issue_score_upper_tail_flag,review_text_negative_language_score_upper_tail_flag,fashion_signal_reference_id,item_fit_issue_score_availability_weight,item_length_issue_score_availability_weight,item_quality_issue_score_availability_weight,fit_layer_summary_score,fit_signal_available,review_text_summary_score,review_signal_available,rating_signal_available,mock_mapping_type,mock_mapping_note
MP_0031,UCI_REF_011658,0.3587405197208005,0.7726720721707847,0.0,renttherunway,417055,dress,144,144,144,50.0,5,45,0.3472222222222222,0.3327232279210981,0.790806022948473,0,,,0.0,144,0.5277777777777778,0.5076144900792294,0.5486111111111112,0.5099299895595096,0.7936432087260681,0,,,0.0,1,0,1,0,too_large,renttherunway_417055,144.0,144.0,144.0,9.319444444444445,0.7936432087260681,0.8140231528902461,0.310557340878553,0.0389785989153874,0.0010194650996456,0.1232316631757091,0.0903472450379761,review_text_size_issue,67.0,5.0,0.0,0.3125,0.0347222222222222,0.0,0.1201649045399045,0.0850694444444444,0,0,0,0,FASHION_REF_006045,0.790806022948473,0.0,0.0,0.3327232279210981,1,0.18185210427661408,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0032,UCI_REF_055658,0.2774810270040201,0.6287733523256451,0.0,renttherunway,1110122,gown,71,71,71,9.0,2,7,0.1267605633802817,0.1795396957852792,0.6508226783780288,0,,,0.0,71,0.4366197183098591,0.4343572492708503,0.380281690140845,0.3736806857927325,0.6547294787270826,0,,,0.0,1,0,1,0,too_large,renttherunway_1110122,71.0,71.0,71.0,9.633802816901408,0.6547294787270826,0.68335499580461,0.2890774730352807,0.0375532963734685,0.0017057410332908,0.0850294024087269,0.0672031555913854,review_text_size_issue,22.0,2.0,0.0,0.2816901408450704,0.028169014084507,0.0,0.0586635977481047,0.0457746478873239,0,0,0,0,FASHION_REF_001618,0.6508226783780288,0.0,0.0,0.1795396957852792,1,0.1608492040153798,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0033,UCI_REF_022744,0.3516749686380719,0.7633220109936266,0.0,modcloth,489957,tops,2,2,2,1.0,1,0,0.5,0.2889920287104455,0.0498843990475861,2,0.0,0.243394968597593,0.0321392231851513,2,1.0,0.4589669735470304,0.0,0.3428495697195667,0.0507077097064904,2,0.125,0.258300769824742,0.0321969253808175,1,1,1,1,too_small,modcloth_489957,2.0,2.0,0.0,,0.0507077097064904,0.0,0.3384248378717464,0.0525419236274319,0.0046897916629852,0.1493076782288377,,review_text_size_issue,3.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666666,,0,0,0,0,FASHION_REF_000743,0.0498843990475861,0.0321392231851513,0.0321969253808175,0.26751062002344234,1,0.22571033737293222,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0034,UCI_REF_007748,0.1863905131849377,0.4005277671250388,0.0,renttherunway,2708578,top,22,22,22,4.0,0,4,0.1818181818181818,0.2427328191550592,0.3661010705652124,0,,,0.0,22,0.1363636363636363,0.3213643345410203,0.1818181818181818,0.2947858407494694,0.3701103333450584,0,,,0.0,1,0,1,0,too_large,renttherunway_2708578,22.0,22.0,22.0,8.636363636363637,0.3701103333450584,0.4007348362187072,0.2077338867588261,0.0348634610198506,0.0031118458850704,0.0976690955477562,0.1362926578652385,review_text_size_issue,1.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.034090909090909,0.1704545454545454,0,0,0,0,FASHION_REF_005202,0.3661010705652124,0.0,0.0,0.2427328191550592,1,0.13973092599857348,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0035,UCI_REF_099630,0.1746207417618329,0.3503716284081156,0.0,modcloth,551793,tops,2,2,2,0.0,0,0,0.0,0.2640498291866524,0.0498843990475861,2,0.5,0.2594645801901687,0.0321392231851513,2,0.0,0.40825926384054,0.0,0.3428495697195667,0.0507077097064904,2,0.125,0.258300769824742,0.0321969253808175,1,1,1,1,mixed_or_none,modcloth_551793,2.0,2.0,0.0,,0.0507077097064904,0.0,0.2877171281652559,0.0525419236274319,0.0046897916629852,0.1281794658511333,,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,FASHION_REF_000866,0.0498843990475861,0.0321392231851513,0.0321969253808175,0.26113907115677804,1,0.19412194187010479,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0036,UCI_REF_010669,0.3587405197208005,0.7726720721707847,0.0,renttherunway,2451516,vest,1,1,1,0.0,0,0,0.0,0.2708042836616388,0.0255802266405249,0,,,0.0,1,0.0,0.4188794732051881,1.0,0.3777816455810951,0.0260133946863634,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_2451516,1.0,1.0,1.0,8.0,0.0260133946863634,0.029499268821542,0.2952016273782458,0.053908717424333,0.0048117890645113,0.1315138488870061,0.117476425797993,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,FASHION_REF_004631,0.0255802266405249,0.0,0.0,0.2708042836616388,1,0.18330987357267223,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0037,UCI_REF_014326,0.4251360867121708,0.8505131576544495,0.0,renttherunway,2411425,romper,18,18,18,7.0,1,6,0.3888888888888889,0.3135251259132099,0.3208973998490521,0,,,0.0,18,0.5,0.4527717925574308,0.3888888888888889,0.3701648568533636,0.3246651698727054,0,,,0.0,1,0,1,0,too_large,renttherunway_2411425,18.0,18.0,18.0,8.444444444444445,0.3246651698727054,0.3536405158516926,0.294869248426732,0.0554157374559698,0.0033363587679357,0.1446976218740785,0.1420917853304675,review_text_size_issue,7.0,1.0,0.0,0.2777777777777778,0.0555555555555555,0.0,0.1648148148148148,0.1944444444444444,0,0,0,0,FASHION_REF_004538,0.3208973998490521,0.0,0.0,0.3135251259132099,1,0.1909629430778622,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0038,UCI_REF_009320,0.1037466487045169,0.1416388173633558,0.0,renttherunway,2793818,romper,70,70,70,11.0,11,0,0.1571428571428571,0.1997033127094281,0.6475923276001095,0,,,0.0,70,0.4285714285714285,0.4290926027553656,0.2857142857142857,0.3120070784795281,0.6515159181459989,0,,,0.0,1,0,1,0,too_small,renttherunway_2793818,70.0,70.0,70.0,9.285714285714286,0.6515159181459989,0.6802777593195561,0.273153283591965,0.0751322998441852,0.001721616996654,0.1494413892849345,0.0970110140208651,review_text_size_issue,27.0,9.0,0.0,0.2571428571428571,0.0857142857142857,0.0,0.1571517371517371,0.0892857142857142,0,0,0,0,FASHION_REF_005389,0.6475923276001095,0.0,0.0,0.1997033127094281,1,0.1785865125039368,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0039,UCI_REF_047532,0.2970383508891237,0.6659544549754378,0.0,modcloth,163558,dresses,508,498,508,116.0,20,96,0.2283464566929134,0.231803996698384,0.9302450015935516,508,0.1437007874015748,0.1551245153679745,0.8940053564086701,508,0.3248031496062992,0.3320289629514344,0.2775590551181102,0.2832980534878747,0.9313552086264272,508,0.2111220472440945,0.2165837309557008,0.8941808552825145,1,1,1,1,too_large,modcloth_163558,508.0,498.0,0.0,,0.9313552086264272,0.0,0.2188099204727627,0.0569673030839006,0.0021725024718892,0.1063635959450619,,review_text_size_issue,143.0,33.0,1.0,0.2125984251968504,0.0570866141732283,0.0019685039370078,0.1042510311211098,,0,0,0,0,FASHION_REF_000079,0.9302450015935516,0.8940053564086701,0.8941808552825145,0.2015801172513235,1,0.15381479701747783,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0040,UCI_REF_088975,0.2970970939995692,0.6694515969977538,0.0,renttherunway,1689146,dress,10,10,10,6.0,0,6,0.6,0.3448854188841646,0.2079317864067615,0,,,0.0,10,0.7,0.4869647741863451,0.3,0.3482710292730654,0.2107848754359521,0,,,0.0,1,0,1,0,too_large,renttherunway_1689146,10.0,10.0,10.0,8.8,0.2107848754359521,0.2331048772712783,0.3024354555791589,0.0647603769094483,0.0038989619417829,0.1705029105390697,0.1219686404207842,review_text_size_issue,3.0,1.0,0.0,0.3,0.1,0.0,0.3033333333333333,0.15,0,0,0,0,FASHION_REF_002908,0.2079317864067615,0.0,0.0,0.3448854188841646,1,0.19673147600622448,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0041,UCI_REF_107379,0.1046460421399224,0.15796033528735,0.0,renttherunway,1650899,dress,48,48,48,27.0,27,0,0.5625,0.4365813993102761,0.5575385920762103,0,,,0.0,48,0.6041666666666666,0.5278738055889546,0.3541666666666667,0.3572327023504019,0.561786351126258,0,,,0.0,1,0,1,0,too_small,renttherunway_1650899,48.0,48.0,48.0,9.291666666666666,0.561786351126258,0.5933313611968052,0.4254134452712171,0.0242544770531144,0.0021649082565065,0.1443857960171232,0.098670392596036,review_text_size_issue,39.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.1516865079365079,0.0885416666666666,1,0,0,0,FASHION_REF_002825,0.5575385920762103,0.0,0.0,0.4365813993102761,1,0.23353804520612717,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0042,UCI_REF_042666,0.5091926344932346,0.898984641794043,0.0,renttherunway,2691997,jumpsuit,11,11,11,2.0,1,1,0.1818181818181818,0.2563817135513834,0.2240659222978114,0,,,0.0,11,0.4545454545454545,0.435625472992999,0.3636363636363636,0.3617249029555048,0.227076924847707,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_2691997,11.0,11.0,11.0,9.090909090909092,0.227076924847707,0.2505743545812079,0.2755488157550191,0.0427801485377862,0.0038184742792521,0.1387705704880398,0.1134953856937035,review_text_size_issue,3.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.1515151515151515,0.1136363636363636,0,0,0,0,FASHION_REF_005171,0.2240659222978114,0.0,0.0,0.2563817135513834,1,0.17349658013804445,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0043,UCI_REF_074708,0.1878786749196875,0.41361237422158914,0.0,renttherunway,1813420,sheath,45,45,45,7.0,3,4,0.1555555555555555,0.2116488010203231,0.541563851786731,0,,,0.0,45,0.3555555555555555,0.3893956583710521,0.3111111111111111,0.333842826877588,0.5458400472070567,0,,,0.0,1,0,1,0,too_large,renttherunway_1813420,45.0,45.0,45.0,9.28888888888889,0.5458400472070567,0.5776700094358255,0.2953366123526258,0.0251370813797581,0.0022436878315019,0.1279699531891848,0.0992610432073029,review_text_size_issue,18.0,0.0,0.0,0.2888888888888888,0.0,0.0,0.1220987654320987,0.0888888888888888,0,0,0,0,FASHION_REF_003193,0.541563851786731,0.0,0.0,0.2116488010203231,1,0.17441242824447037,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0044,UCI_REF_100210,0.0316318932202962,0.0020818495589766065,0.0,renttherunway,2233462,down,10,10,10,6.0,1,5,0.6,0.3448854188841646,0.2079317864067615,0,,,0.0,10,0.5,0.4448077990991546,0.4,0.3693495168166606,0.2107848754359521,0,,,0.0,1,0,1,0,too_large,renttherunway_2233462,10.0,10.0,10.0,9.4,0.2107848754359521,0.2331048772712783,0.2602784804919685,0.043681889365853,0.0038989619417829,0.1273421979498033,0.1044857746254383,review_text_size_issue,1.0,0.0,0.0,0.1,0.0,0.0,0.0985714285714285,0.075,0,0,0,0,FASHION_REF_004126,0.2079317864067615,0.0,0.0,0.3448854188841646,1,0.1633328911605469,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0045,UCI_REF_015885,0.4331960040619731,0.8557771325261601,0.0,renttherunway,2531779,jumpsuit,48,48,48,16.0,14,2,0.3333333333333333,0.3088121386261445,0.5575385920762103,0,,,0.0,48,0.3958333333333333,0.4108349824376508,0.2083333333333333,0.2753055261444893,0.561786351126258,0,,,0.0,1,0,1,0,too_small,renttherunway_2531779,48.0,48.0,48.0,9.25,0.561786351126258,0.5933313611968052,0.2615590928593919,0.0242544770531144,0.0021649082565065,0.1211591628988823,0.1017606601022693,review_text_size_issue,18.0,0.0,0.0,0.2291666666666666,0.0,0.0,0.1103422619047619,0.09375,0,0,0,0,FASHION_REF_004816,0.5575385920762103,0.0,0.0,0.3088121386261445,1,0.15884056784791387,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0046,UCI_REF_050353,0.1518065920910683,0.29332621121642105,0.0,renttherunway,1791784,sheath,22,22,22,7.0,7,0,0.3181818181818182,0.2926556924139519,0.3661010705652124,0,,,0.0,22,0.6363636363636364,0.5064195012135495,0.5,0.4125482195410789,0.3701103333450584,0,,,0.0,1,0,1,0,too_small,renttherunway_1791784,22.0,22.0,22.0,9.636363636363637,0.3701103333450584,0.4007348362187072,0.3759658564611253,0.0685098549603104,0.0031118458850704,0.1759169890747662,0.0862008033379001,review_text_size_issue,21.0,2.0,0.0,0.5,0.0909090909090909,0.0,0.245508658008658,0.0454545454545454,0,0,0,1,FASHION_REF_003149,0.3661010705652124,0.0,0.0,0.2926556924139519,1,0.22382174533735855,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0047,UCI_REF_030369,0.1863905131849377,0.4005277671250388,0.0,modcloth,806479,outerwear,662,659,662,189.0,55,134,0.2854984894259819,0.2850857760554279,0.9455890693579592,662,0.1314199395770392,0.1414319443982574,0.9166064556307648,662,0.445619335347432,0.444786803765399,0.3338368580060423,0.3352996684798801,0.9464691164146802,662,0.1612537764350453,0.169702325000956,0.9167480178818358,1,1,1,1,too_large,modcloth_806479,662.0,659.0,0.0,,0.9464691164146802,0.0,0.2807211135568512,0.0801672846339876,0.0002644587911622,0.146734094682942,,review_text_size_issue,257.0,72.0,0.0,0.2794561933534743,0.0815709969788519,0.0,0.1473962677134882,,0,0,0,0,FASHION_REF_001373,0.9455890693579592,0.9166064556307648,0.9167480178818358,0.19963906731145298,1,0.20135916954729308,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0048,UCI_REF_072294,0.2997942034319527,0.6741083657480962,0.0,renttherunway,850498,dress,16,16,16,6.0,1,5,0.375,0.3066304842678179,0.2957885529257101,0,,,0.0,16,0.4375,0.4322923594972234,0.4375,0.3840178825272372,0.2993914828464935,0,,,0.0,1,0,1,0,too_large,renttherunway_850498,16.0,16.0,16.0,9.125,0.2993914828464935,0.327204083059498,0.2684804807624592,0.0574896124322167,0.0034612184427907,0.1500682240172386,0.1121154652870027,review_text_size_issue,7.0,1.0,0.0,0.1875,0.0625,0.0,0.1852678571428571,0.109375,0,0,0,0,FASHION_REF_006934,0.2957885529257101,0.0,0.0,0.3066304842678179,1,0.1752855757593971,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0049,UCI_REF_015955,0.3234218269145099,0.7203929947588524,0.0,renttherunway,1426339,dress,3,3,3,0.0,0,0,0.0,0.2576241170568787,0.073005676423651,0,,,0.0,3,0.6666666666666666,0.4476181284876727,0.3333333333333333,0.3590988836000537,0.0741807954392701,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_1426339,3.0,3.0,3.0,8.666666666666666,0.0741807954392701,0.0835674491690871,0.3300566299818356,0.0512427230645678,0.004573827504317,0.1381976779061754,0.1178955764011237,review_text_size_issue,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1777777777777777,0.1666666666666666,0,0,0,0,FASHION_REF_002317,0.073005676423651,0.0,0.0,0.2576241170568787,1,0.19906697009658128,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0050,UCI_REF_035607,0.2414291953228905,0.5361173505725086,0.0,renttherunway,221704,dress,31,31,31,14.0,1,13,0.4516129032258064,0.3558475937220915,0.4486726124444836,0,,,0.0,31,0.5483870967741935,0.4836588927517459,0.2258064516129032,0.2998547864464634,0.4529400143787894,0,,,0.0,1,0,1,0,too_large,renttherunway_221704,31.0,31.0,31.0,9.419354838709678,0.4529400143787894,0.4851395093764212,0.3849707027073264,0.1179447699699186,0.0027026421534783,0.1649852384827195,0.0936217597175035,review_text_size_issue,25.0,7.0,0.0,0.4838709677419355,0.1935483870967742,0.0,0.2011695293953358,0.0725806451612903,0,1,0,0,FASHION_REF_004091,0.4486726124444836,0.0,0.0,0.3558475937220915,1,0.2374210878987881,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0051,UCI_REF_063048,0.7494487266080185,0.9831214960097884,0.0,renttherunway,1784519,dress,6,6,6,2.0,0,2,0.3333333333333333,0.2854547508330666,0.1360769621778338,0,,,0.0,6,0.6666666666666666,0.4627451861216552,0.6666666666666666,0.4033582436764201,0.1381160336401936,0,,,0.0,1,0,1,0,too_large,renttherunway_1784519,6.0,6.0,6.0,8.333333333333334,0.1381160336401936,0.1542450342766743,0.3302829126169978,0.0707233411732996,0.0042579680475916,0.1529339421275808,0.1280838020741782,review_text_size_issue,4.0,1.0,0.0,0.5,0.1666666666666666,0.0,0.2646825396825397,0.2083333333333333,0,0,0,0,FASHION_REF_003133,0.1360769621778338,0.0,0.0,0.2854547508330666,1,0.20779082133403792,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0052,UCI_REF_000054,0.3174474416814524,0.7072718639858289,0.0,renttherunway,1251146,gown,21,21,21,0.0,0,0,0.0,0.1791502193752604,0.3553738744433675,0,,,0.0,21,0.2857142857142857,0.3781963979478177,0.5238095238095238,0.4196073567539075,0.3593322536558372,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_1251146,21.0,21.0,21.0,8.857142857142858,0.3593322536558372,0.3896165678221433,0.2112884336964325,0.0525710714805336,0.0031650928657805,0.1249254255825024,0.1249064412800101,review_text_size_issue,1.0,1.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.1069160997732426,0.1428571428571428,0,0,0,0,FASHION_REF_001912,0.3553738744433675,0.0,0.0,0.17915021937526038,1,0.14758894310952042,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0053,UCI_REF_005833,0.1037466487045169,0.1416388173633558,0.0,renttherunway,2111962,poncho,14,14,14,4.0,0,4,0.2857142857142857,0.2800098797958175,0.2687516931101704,0,,,0.0,14,0.1428571428571428,0.3519020818712182,0.3571428571428571,0.3600691518332551,0.2721525675869749,0,,,0.0,1,0,1,0,too_large,renttherunway_2111962,14.0,14.0,14.0,9.571428571428571,0.2721525675869749,0.2985129027555037,0.2594792476757451,0.040285278409291,0.0035957869408171,0.119338001515381,0.0955742455168392,review_text_size_issue,2.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0773809523809523,0.0535714285714285,0,0,0,0,FASHION_REF_003858,0.2687516931101704,0.0,0.0,0.2800098797958175,1,0.15928154337612385,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0054,UCI_REF_005718,0.2757443390850243,0.624869884402564,0.0,renttherunway,445639,dress,10,10,10,4.0,0,4,0.4,0.3032990616028123,0.2079317864067615,0,,,0.0,10,0.4,0.4237293115555594,0.4,0.3693495168166606,0.2107848754359521,0,,,0.0,1,0,1,0,too_large,renttherunway_445639,10.0,10.0,10.0,9.2,0.2107848754359521,0.2331048772712783,0.2813569680355637,0.043681889365853,0.0038989619417829,0.1153475347999956,0.1103133965572202,review_text_size_issue,2.0,0.0,0.0,0.2,0.0,0.0,0.0416666666666666,0.1,0,0,0,0,FASHION_REF_006101,0.2079317864067615,0.0,0.0,0.3032990616028123,1,0.1713691016919499,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0055,UCI_REF_061090,0.2201181496062689,0.49329790536715423,0.0,renttherunway,657626,dress,127,127,127,17.0,10,7,0.1338582677165354,0.1670968498856103,0.769264805705235,0,,,0.0,127,0.4724409448818897,0.4627928168482798,0.4173228346456692,0.404535879732645,0.7723100266592071,0,,,0.0,1,0,1,0,too_small,renttherunway_657626,127.0,127.0,127.0,9.606299212598426,0.7723100266592071,0.7942506494478357,0.2818509712173806,0.0490893909918157,0.0011248574855578,0.131518006053493,0.0624290418105429,review_text_size_issue,41.0,6.0,0.0,0.2755905511811024,0.0472440944881889,0.0,0.1304836895388076,0.0492125984251968,0,0,0,0,FASHION_REF_006539,0.769264805705235,0.0,0.0,0.1670968498856103,1,0.16784837680077813,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0056,UCI_REF_092675,0.2629390406336809,0.596942968279187,0.0,renttherunway,466944,gown,252,252,252,38.0,23,15,0.1507936507936507,0.1674860143361996,0.868687851430043,0,,,0.0,252,0.373015873015873,0.3803959151534707,0.3888888888888889,0.385302354252801,0.8706415501419487,0,,,0.0,1,0,1,0,too_small,renttherunway_466944,252.0,252.0,252.0,9.38888888888889,0.8706415501419487,0.8845235380941524,0.2879614535349911,0.0209795059368009,0.000639069953358,0.0987551682881158,0.0806683726734907,review_text_size_issue,109.0,4.0,0.0,0.2857142857142857,0.0158730158730158,0.0,0.0933660585446299,0.0763888888888889,0,0,0,0,FASHION_REF_006148,0.868687851430043,0.0,0.0,0.1674860143361996,1,0.1623042740240262,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0057,UCI_REF_106085,0.1603267196965012,0.3158019686261619,0.0,modcloth,328773,dresses,1,1,1,1.0,1,0,1.0,0.2963845103021638,0.0255802266405249,1,0.0,0.2473701101879256,0.0163320614770174,1,1.0,0.4448928678915516,0.0,0.3517682508947317,0.0260133946863634,1,0.5,0.2666175176579705,0.0163618635401555,1,1,1,1,too_small,modcloth_328773,1.0,1.0,0.0,,0.0260133946863634,0.0,0.3212150220646092,0.053908717424333,0.0048117890645113,0.1315138488870061,,review_text_size_issue,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,FASHION_REF_000408,0.0255802266405249,0.0163320614770174,0.0163618635401555,0.27428981426723853,1,0.21298976765274005,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0058,UCI_REF_003918,0.1469048004727075,0.2645546850745996,0.0,renttherunway,2960025,jumpsuit,12,12,12,1.0,0,1,0.0833333333333333,0.2313005772364459,0.23955588698318,0,,,0.0,12,0.3333333333333333,0.4065887593566303,0.5833333333333334,0.4150862008204231,0.2427099338868605,0,,,0.0,1,0,1,0,too_large,renttherunway_2960025,12.0,12.0,12.0,9.5,0.2427099338868605,0.2672656666412853,0.2902014406743822,0.0419148846191798,0.00374124247593,0.1430910172936045,0.0998315312571385,review_text_size_issue,3.0,0.0,0.0,0.25,0.0,0.0,0.1682539682539682,0.0625,0,0,0,0,FASHION_REF_005777,0.23955588698318,0.0,0.0,0.2313005772364459,1,0.17783402083079203,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0059,UCI_REF_024340,0.6578476354857835,0.9615953541883526,0.0,modcloth,218037,sale,3,3,3,1.0,1,0,0.3333333333333333,0.281959342531429,0.073005676423651,3,0.0,0.2395455644186608,0.047446389723402,3,0.0,0.3981642648614926,0.6666666666666666,0.3838258154131438,0.0741807954392701,3,0.3333333333333333,0.266090961427749,0.0475302245250431,1,1,1,1,too_small,modcloth_218037,3.0,3.0,0.0,,0.0741807954392701,0.0,0.2806027663556555,0.0759696548776578,0.004573827504317,0.1311917138924666,,review_text_size_issue,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,,0,0,0,0,FASHION_REF_000185,0.073005676423651,0.047446389723402,0.0475302245250431,0.2654896995016907,1,0.19683001250564766,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0060,UCI_REF_066383,0.3921628519355552,0.8096933837360069,0.0,renttherunway,2475963,vest,24,24,24,13.0,1,12,0.5416666666666666,0.3798590036675089,0.3865188968061924,0,,,0.0,24,0.4166666666666667,0.4248326273926172,0.3333333333333333,0.3502925475801017,0.3906139755843578,0,,,0.0,1,0,1,0,too_large,renttherunway_2475963,24.0,24.0,24.0,7.583333333333333,0.3906139755843578,0.4217989545154119,0.2660742360753477,0.2453111848687449,0.0030105516773559,0.2401563144674532,0.1930143303490957,review_text_size_issue,5.0,23.0,0.0,0.2083333333333333,0.5416666666666666,0.0,0.4041666666666666,0.3020833333333333,0,1,0,1,FASHION_REF_004690,0.3865188968061924,0.0,0.0,0.3798590036675089,1,0.24359934983481762,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0061,UCI_REF_058450,0.1037466487045169,0.1416388173633558,0.0,modcloth,214259,sale,1,1,1,0.0,0,0,0.0,0.2708042836616388,0.0255802266405249,1,0.0,0.2473701101879256,0.0163320614770174,1,1.0,0.4448928678915516,0.0,0.3517682508947317,0.0260133946863634,1,0.0,0.2584365858878927,0.0163618635401555,1,1,1,1,mixed_or_none,modcloth_214259,1.0,1.0,0.0,,0.0260133946863634,0.0,0.2952016273782458,0.053908717424333,0.0048117890645113,0.1347655232228015,,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,0,0,0,0,FASHION_REF_000177,0.0255802266405249,0.0163320614770174,0.0163618635401555,0.2607640354817512,1,0.1998878135691924,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0062,UCI_REF_016534,0.5001841144590313,0.8950766084114027,0.0,renttherunway,1485317,dress,7,7,7,3.0,2,1,0.4285714285714285,0.3013008928297487,0.1552357868253919,0,,,0.0,7,0.5714285714285714,0.4523327844428761,0.7142857142857143,0.4167835019211166,0.157509605583,0,,,0.0,1,0,1,0,too_small,renttherunway_1485317,7.0,7.0,7.0,8.857142857142858,0.157509605583,0.1754423546548991,0.345352466086411,0.0466305967223398,0.0041621579236258,0.1450460188203046,0.118607814575211,review_text_size_issue,6.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.1986394557823129,0.1428571428571428,0,0,0,0,FASHION_REF_002457,0.1552357868253919,0.0,0.0,0.3013008928297487,1,0.2062427711513573,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
